日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
2026/02/03 16:08:24,00240,利基控股,BUILD KING HOLD,,1.4,0.0,0.0,1.4,1.39,1.41,1.39,228000,317600,1.39,1.42
2026/02/03 16:08:24,00241,阿里健康,ALI HEALTH,,6.29,0.04,0.64,6.25,6.26,6.35,6.05,104513257,651547134,6.29,6.3
2026/02/03 16:08:24,00242,信德集团,SHUN TAK HOLD,,0.66,0.01,1.53847,0.65,0.65,0.66,0.65,1034000,679360,0.66,0.67
2026/02/03 16:08:24,00243,QPL INT'L,QPL INT'L,,0.425,0.055,14.86487,0.37,0.41,0.44,0.4,1811249,781964,0.425,0.435
2026/02/03 16:08:24,00244,先施,SINCERE,,0.41,0.0,0.0,0.41,0.41,0.41,0.41,3000,1230,0.41,0.43
2026/02/03 16:08:24,00245,中薇金融,CHINA VERED FIN,,1.08,0.02,1.8868,1.06,1.06,1.1,1.05,195150,208851,1.06,1.08
2026/02/03 16:08:24,00247,TST PROPERTIES,TST PROPERTIES,,20.5,0.0,0.0,20.5,0.0,0.0,0.0,0,0,20.0,20.8
2026/02/03 16:08:24,00248,香港通讯国际控股,HKC INT'L HOLD,,0.037,0.0,0.0,0.037,0.036,0.037,0.036,33002,1186,0.036,0.037
2026/02/03 16:08:24,00251,爪哇控股,SEA HOLDINGS,,1.36,0.0,0.0,1.36,0.0,0.0,0.0,0,0,1.35,1.41
2026/02/03 16:08:24,00252,华信地产财务,SE ASIA PPT,,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00253,顺豪控股,SHUNHO HOLDINGS,,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0.63,0.65
2026/02/03 16:08:24,00254,国家联合资源,NUR HOLDINGS,,0.56,-0.06,-9.67742,0.62,0.62,0.62,0.56,101050,58195,0.415,0.7
2026/02/03 16:08:24,00255,龙记集团,LUNG KEE,,1.45,-0.01,-0.68493,1.46,1.46,1.46,1.45,82000,119020,1.43,1.45
2026/02/03 16:08:24,00256,冠城钟表珠宝,CITYCHAMP,,0.162,0.001,0.62112,0.161,0.167,0.167,0.158,2676000,434484,0.162,0.164
2026/02/03 16:08:24,00257,光大环境,EB ENVIRONMENT,,4.98,0.0,0.0,4.98,4.93,5.01,4.93,5153740,25606497,4.98,4.99
2026/02/03 16:08:24,00258,汤臣集团,TOMSON GROUP,,2.67,0.07,2.69231,2.6,2.59,2.69,2.59,840000,2241100,2.63,2.67
2026/02/03 16:08:24,00259,亿都（国际控股）,YEEBO (INT'L H),,3.58,-0.01,-0.27855,3.59,3.59,3.63,3.56,176000,633080,3.57,3.62
2026/02/03 16:08:24,00261,ＧＢＡ集团,GBA HOLDINGS,,0.3,0.0,0.0,0.3,0.3,0.315,0.3,241080,72510,0.26,0.31
2026/02/03 16:08:24,00262,迪臣发展国际,DESON DEV INT'L,,0.083,0.001,1.21951,0.082,0.082,0.082,0.082,220000,18040,0.082,0.085
2026/02/03 16:08:24,00264,中联发展控股,CN INT DEV CORP,,2.12,0.03,1.4354,2.09,2.14,2.17,2.08,1156000,2449480,2.1,2.12
2026/02/03 16:08:24,00265,港誉智慧城市服务,GANGYU SERVICES,,1.7,0.0,0.0,1.7,1.7,1.7,1.7,12000,20400,1.5,1.8
2026/02/03 16:08:24,00266,天德地产,TIAN TECK LAND,,2.05,0.0,0.0,2.05,0.0,0.0,0.0,0,0,2.05,2.16
2026/02/03 16:08:20,00267,中信股份,CITIC,,12.22,0.02,0.16394,12.2,12.3,12.4,12.16,13528657,165714438,12.21,12.22
2026/02/03 16:08:24,00268,金蝶国际,KINGDEE INT'L,,12.66,0.13,1.03751,12.53,12.6,12.77,12.13,39735758,498926480,12.65,12.66
2026/02/03 16:08:24,00269,中国资源交通,CRTG,,0.01,0.0,0.0,0.01,0.01,0.01,0.01,3005000,30050,0.01,0.01
2026/02/03 16:08:24,00270,粤海投资,GUANGDONG INV,,7.46,0.06,0.81081,7.4,7.4,7.53,7.38,10423556,77494396,7.45,7.46
2026/02/03 16:08:24,00271,亚证地产,ASIASEC PPT,,0.175,-0.003,-1.6854,0.178,0.171,0.175,0.17,492350,83790,0.17,0.175
2026/02/03 16:08:24,00272,瑞安房地产,SHUI ON LAND,,0.68,0.0,0.0,0.68,0.68,0.68,0.66,10412216,6984564,0.67,0.68
2026/02/03 16:08:24,00274,复兴亚洲,RA SILK ROAD,,0.49,0.0,0.0,0.49,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00276,蒙古能源,MONGOLIA ENERGY,,0.73,-0.01,-1.35135,0.74,0.71,0.74,0.71,33525,23986,0.69,0.73
2026/02/03 16:08:24,00277,太兴置业,TERN PROPERTIES,,1.4,0.0,0.0,1.4,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00279,裕承科金,ARTA TECHFIN,,0.6,-0.04,-6.25,0.64,0.61,0.62,0.59,174100,104879,0.6,0.61
2026/02/03 16:08:24,00280,景福集团,KING FOOK HOLD,,0.52,0.0,0.0,0.52,0.52,0.52,0.52,128000,66560,0.52,0.53
2026/02/03 16:08:20,00285,比亚迪电子,BYD ELECTRONIC,,32.68,0.26,0.80198,32.42,32.68,32.8,31.82,8382163,272267192,32.66,32.68
2026/02/03 16:08:24,00286,爱帝宫,AIDIGONG,,1.31,0.0,0.0,1.31,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00287,永发置业,WINFAIR INV,,4.08,0.0,0.0,4.08,0.0,0.0,0.0,0,0,4.07,0.0
2026/02/03 16:08:24,00288,万洲国际,WH GROUP,,9.41,0.26,2.84153,9.15,9.21,9.43,9.21,35278149,330959240,9.38,9.41
2026/02/03 16:08:24,00289,WING ON CO,WING ON CO,,14.0,0.17,1.22921,13.83,13.99,14.0,13.99,5000,69980,13.82,14.0
2026/02/03 16:08:20,00290,国富量子,GOFINTECH QUANT,,2.92,-0.05,-1.6835,2.97,2.97,2.98,2.92,5186000,15350500,2.92,2.96
2026/02/03 16:08:20,00291,华润啤酒,CHINA RES BEER,,26.96,0.52,1.96671,26.44,26.62,27.14,26.62,16225617,437079682,26.94,26.96
2026/02/03 16:08:24,00293,国泰航空,CATHAY PAC AIR,,12.4,0.21,1.72272,12.19,12.18,12.42,12.18,5393984,66570405,12.39,12.4
2026/02/03 16:08:24,00294,长江制衣,YANGTZEKIANG,,0.83,0.0,0.0,0.83,0.0,0.0,0.0,0,0,0.81,0.83
2026/02/03 16:08:24,00295,江山控股,KONG SUN HOLD,,0.017,-0.002,-10.52631,0.019,0.017,0.017,0.017,2675000,45475,0.016,0.017
2026/02/03 16:08:24,00296,英皇娱乐酒店,EMPEROR E HOTEL,,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0,0,0.236,0.25
2026/02/03 16:08:24,00297,中化化肥,SINOFERT,,1.66,0.01,0.60606,1.65,1.67,1.68,1.64,24690000,40936580,1.65,1.66
2026/02/03 16:08:24,00298,庄士中国,CHUANG'S CHINA,,0.117,0.003,2.63158,0.114,0.117,0.117,0.117,340000,39750,0.112,0.122
2026/02/03 16:08:24,00299,宝新置地,GLORY SUN LAND,,0.106,0.0,0.0,0.106,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00300,美的集团,MIDEA GROUP,,87.05,1.3,1.51604,85.75,85.75,87.6,85.5,4322672,375820559,86.95,87.05
2026/02/03 16:08:24,00301,三和精化,SANVO CHEMICALS,,1.31,0.02,1.55038,1.29,1.31,1.31,1.31,10000,13100,1.26,1.32
2026/02/03 16:08:24,00302,中手游,CMGE,,0.365,0.005,1.38889,0.36,0.365,0.365,0.355,1898000,684920,0.36,0.365
2026/02/03 16:08:24,00303,VTECH HOLDINGS,VTECH HOLDINGS,,61.55,-0.3,-0.48505,61.85,61.45,62.2,60.8,998758,61642253,61.5,61.55
2026/02/03 16:08:24,00305,五菱汽车,WULING MOTORS,,0.51,0.0,0.0,0.51,0.51,0.51,0.49,1820000,907700,0.5,0.51
2026/02/03 16:08:24,00306,冠忠巴士集团,KWOON CHUNG BUS,,2.85,0.04,1.42348,2.81,2.78,2.85,2.78,64000,181640,2.8,2.85
2026/02/03 16:08:24,00308,香港中旅,CHINA TRAVEL HK,,1.33,0.01,0.75758,1.32,1.32,1.34,1.31,7576280,10064502,1.32,1.33
2026/02/03 16:08:24,00309,新华通讯频媒,XH NEWS MEDIA,,0.037,-0.001,-2.63158,0.038,0.039,0.039,0.037,551000,21187,0.037,0.038
2026/02/03 16:08:24,00310,嘉进投资国际,PROSP INV HOLD,,0.156,0.0,0.0,0.156,0.0,0.0,0.0,0,0,0.136,0.0
2026/02/03 16:08:24,00311,联泰控股,LUEN THAI,,0.22,0.02,10.0,0.2,0.2,0.22,0.2,25000,5100,0.201,0.22
2026/02/03 16:08:24,00312,岁宝百货,SHIRBLE STORE,,0.084,0.007,9.09091,0.077,0.077,0.085,0.077,10000,798,0.073,0.084
2026/02/03 16:08:24,00313,裕田中国,RICHLY FIELD,,0.087,0.003,3.57143,0.084,0.087,0.087,0.087,25000,2175,0.078,0.087
2026/02/03 16:08:24,00314,思派健康,SIPAI HEALTH,,2.63,-0.06,-2.23048,2.69,2.7,2.76,2.6,2665400,7223406,2.63,2.64
2026/02/03 16:08:24,00315,数码通电讯,SMARTONE TELE,,4.9,0.05,1.03093,4.85,4.82,4.96,4.82,547500,2687655,4.88,4.9
2026/02/03 16:08:24,00316,东方海外国际,OOIL,,129.5,1.7,1.3302,127.8,128.8,130.2,128.6,869587,112641693,129.3,129.5
2026/02/03 16:08:24,00317,中船防务,COMEC,,14.46,0.38,2.69886,14.08,14.0,14.58,13.92,6526000,93176420,14.44,14.46
2026/02/03 16:08:24,00318,黄河实业,VONGROUP,,0.62,0.0,0.0,0.62,0.0,0.0,0.0,0,0,0.56,0.63
2026/02/03 16:08:24,00320,金宝通,COMPUTIME,,0.48,-0.005,-1.03093,0.485,0.48,0.48,0.47,120000,57120,0.48,0.49
2026/02/03 16:08:24,00321,德永佳集团,TEXWINCA HOLD,,1.32,0.03,2.32559,1.29,1.33,1.33,1.28,1914000,2506460,1.31,1.32
2026/02/03 16:08:24,00322,康师傅控股,TINGYI,,12.05,0.07,0.58431,11.98,11.9,12.19,11.9,6965674,83943977,12.04,12.05
2026/02/03 16:08:20,00323,马鞍山钢铁股份,MAANSHAN IRON,,2.64,0.13,5.17929,2.51,2.54,2.66,2.54,15544000,40532200,2.64,2.65
2026/02/03 16:08:24,00325,布鲁可,BLOKS,,71.15,-1.35,-1.86207,72.5,74.0,73.8,70.25,524862,37510759,71.15,71.4
2026/02/03 16:08:20,00326,中国星集团,CHINA STAR ENT,,4.55,0.01,0.22027,4.54,4.53,4.6,4.44,10622003,47817463,4.54,4.58
2026/02/03 16:08:24,00327,百富环球,PAX GLOBAL,,4.8,0.0,0.0,4.8,4.8,4.91,4.78,6254373,30122487,4.79,4.8
2026/02/03 16:08:24,00328,ALCO HOLDINGS,ALCO HOLDINGS,,1.02,0.14,15.90909,0.88,0.82,1.17,0.82,7398100,7570502,1.0,1.02
2026/02/03 16:08:24,00329,东建国际,OCI INTL,,0.325,-0.005,-1.51516,0.33,0.34,0.345,0.325,616000,204840,0.325,0.345
2026/02/03 16:08:24,00331,丰盛生活服务,FSE LIFESTYLE,,5.72,0.02,0.35087,5.7,5.72,5.72,5.7,66000,376930,5.7,5.72
2026/02/03 16:08:24,00332,元亨燃气,YUANHENG GAS,,0.017,0.0,1e-05,0.017,0.017,0.017,0.017,1932000,32844,0.016,0.017
2026/02/03 16:08:24,00333,黛丽斯国际,TOP FORM INT'L,,0.25,0.0,0.0,0.25,0.24,0.25,0.24,4000,980,0.24,0.27
2026/02/03 16:08:24,00334,华显光电,CH DISPLAY OPT,,0.41,0.02,5.1282,0.39,0.395,0.41,0.395,1328000,539920,0.405,0.41
2026/02/03 16:08:24,00335,美建集团,UPBEST GROUP,,0.67,0.0,0.0,0.67,0.66,0.67,0.66,30000,19900,0.65,0.67
2026/02/03 16:08:20,00336,华宝国际,HUABAO INTL,,4.7,0.1,2.17391,4.6,4.7,4.82,4.59,7480000,35107771,4.69,4.7
2026/02/03 16:08:24,00337,绿地香港,GREENLAND HK,,0.225,0.007,3.21101,0.218,0.218,0.235,0.218,2273410,520733,0.221,0.23
2026/02/03 16:08:24,00338,上海石油化工股份,SHANGHAI PECHEM,,1.59,0.08,5.29802,1.51,1.52,1.59,1.52,20928000,32605570,1.58,1.59
2026/02/03 16:08:24,00339,中国科创产业投资,CN SCI-TECH IND,,0.47,-0.02,-4.08163,0.49,0.5,0.5,0.445,500000,231000,0.455,0.475
2026/02/03 16:08:24,00340,潼关黄金,TONGGUAN GOLD,,3.29,0.19,6.12903,3.1,3.18,3.33,3.17,15047000,48951474,3.28,3.29
2026/02/03 16:08:24,00341,大家乐集团,CAFE DE CORAL H,,4.74,0.06,1.28205,4.68,4.7,4.77,4.69,934099,4424849,4.73,4.76
2026/02/03 16:08:24,00343,文化传信,CULTURECOM HOLD,,0.173,-0.003,-1.70455,0.176,0.173,0.18,0.172,935000,163705,0.173,0.181
2026/02/03 16:08:24,00345,VITASOY INT'L,VITASOY INT'L,,7.17,0.17,2.42857,7.0,7.0,7.19,6.98,1694000,11998620,7.16,7.17
2026/02/03 16:08:24,00346,延长石油国际,YANCHANG PETRO,,0.385,-0.005,-1.28205,0.39,0.385,0.385,0.385,50000,19250,0.385,0.395
2026/02/03 16:08:20,00347,鞍钢股份,ANGANG STEEL,,2.01,0.14,7.48663,1.87,1.89,2.04,1.87,18251600,35983460,2.01,2.02
2026/02/03 16:08:24,00348,中国智能健康,CHINAHEALTHWISE,,0.134,0.0,0.0,0.134,0.134,0.134,0.134,80000,10720,0.125,0.146
2026/02/03 16:08:24,00351,亚洲能源物流,ASIA ENERGY LOG,,0.29,-0.01,-3.33334,0.3,0.29,0.29,0.29,93600,26843,0.29,0.3
2026/02/03 16:08:24,00352,富阳,FORTUNE SUN,,0.36,0.0,0.0,0.36,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00353,能源国际投资,ENERGY INTINV,,0.32,-0.005,-1.53846,0.325,0.32,0.32,0.32,93250,29827,0.32,0.335
2026/02/03 16:08:20,00354,中国软件国际,CHINASOFT INT'L,,4.91,0.02,0.409,4.89,4.9,4.94,4.8,14034200,68438869,4.91,4.92
2026/02/03 16:08:24,00355,世纪城市国际,CENTURY C INT'L,,0.082,-0.006,-6.81818,0.088,0.086,0.088,0.076,9973138,817825,0.082,0.084
2026/02/03 16:08:24,00356,鼎立资本,DT CAPITAL,,0.064,0.0,1e-05,0.064,0.0,0.0,0.0,0,0,0.061,0.064
2026/02/03 16:08:24,00357,美兰空港,MEILAN AIRPORT,,9.99,0.23,2.35656,9.76,9.76,10.06,9.75,924534,9166781,9.95,9.99
2026/02/03 16:08:20,00358,江西铜业股份,JIANGXI COPPER,,45.3,1.94,4.47417,43.36,44.98,45.94,43.0,26987617,1207788027,45.28,45.32
2026/02/03 16:08:24,00360,新焦点,NEW FOCUS AUTO,,0.041,0.0,0.0,0.041,0.04,0.041,0.04,4840000,193608,0.04,0.041
2026/02/03 16:08:24,00361,顺龙控股,SINO GOLF HOLD,,0.065,0.0,0.0,0.065,0.065,0.067,0.063,3140000,200000,0.064,0.065
2026/02/03 16:08:24,00362,中国天化工,C ZENITH CHEM,,0.015,0.0,0.0,0.015,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00363,上海实业控股,SHANGHAI IND H,,15.11,0.16,1.07023,14.95,15.0,15.25,14.77,837450,12576815,15.06,15.11
2026/02/03 16:08:24,00365,芯成科技,SINO ICT,,0.29,0.0,0.0,0.29,0.29,0.29,0.275,908000,250250,0.28,0.29
2026/02/03 16:08:24,00366,陆氏集团（越南）,LUKS GROUP (VN),,0.91,0.0,0.0,0.91,0.0,0.0,0.0,0,0,0.88,0.91
2026/02/03 16:08:24,00367,庄士机构国际,CHUANG'S INT'L,,0.33,0.01,3.125,0.32,0.325,0.33,0.325,164000,53880,0.315,0.33
2026/02/03 16:08:24,00368,德合集团,SUPERLAND GROUP,,0.435,0.0,0.0,0.435,0.435,0.435,0.435,112000,48720,0.435,0.46
2026/02/03 16:08:24,00369,永泰地产,WING TAI PPT,,1.96,0.01,0.51282,1.95,1.96,1.96,1.96,6000,11760,1.93,2.0
2026/02/03 16:08:24,00370,港仔机器人,HK ROBOTICS,,0.78,-0.11,-12.35955,0.89,0.89,0.9,0.78,9564000,7946040,0.78,0.79
2026/02/03 16:08:20,00371,北控水务集团,BJ ENT WATER,,2.82,0.05,1.80505,2.77,2.77,2.84,2.72,44340562,124105422,2.82,2.83
2026/02/03 16:08:24,00372,保德国际发展,PT INTL DEV,,0.3,-0.02,-6.25,0.32,0.32,0.32,0.29,120000,36300,0.28,0.37
2026/02/03 16:08:24,00373,联合集团,ALLIED GROUP,,2.91,0.12,4.30108,2.79,2.81,2.91,2.81,554000,1594640,2.89,2.91
2026/02/03 16:08:24,00374,四洲集团,FOUR SEAS MER,,2.71,0.0,0.0,2.71,0.0,0.0,0.0,0,0,2.71,2.8
2026/02/03 16:08:24,00375,YGM TRADING,YGM TRADING,,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0,0,0.92,0.93
2026/02/03 16:08:24,00376,云锋金融,YUNFENG FIN,,3.14,0.05,1.61813,3.09,3.12,3.2,3.07,5778200,18141626,3.13,3.14
2026/02/03 16:08:24,00377,中国华君,CHINA HUAJUN GP,,0.92,0.0,0.0,0.92,0.0,0.0,0.0,0,0,0.51,0.0
2026/02/03 16:08:24,00379,恒嘉融资租赁,EG LEASING,,0.062,-0.001,-1.5873,0.063,0.059,0.062,0.059,480000,29460,0.062,0.063
2026/02/03 16:08:24,00380,中国管业,CHINA PIPE,,0.142,0.001,0.70922,0.141,0.143,0.143,0.139,112000,15760,0.142,0.143
2026/02/03 16:08:24,00381,权识国际,AOM INT'L,,0.185,-0.011,-5.61224,0.196,0.209,0.209,0.18,6900000,1282257,0.183,0.186
2026/02/03 16:08:24,00382,中汇集团,EDVANTAGE GROUP,,1.49,0.01,0.67568,1.48,1.48,1.51,1.47,2296000,3429520,1.48,1.49
2026/02/03 16:08:24,00383,天安卓健,TIANAN MEDICARE,,0.93,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0.87,1.05
2026/02/03 16:08:24,00384,中国燃气,CHINA GAS HOLD,,7.65,0.03,0.3937,7.62,7.66,7.73,7.6,8900406,68098488,7.64,7.65
2026/02/03 16:08:24,00385,建联集团,CHINNEY ALLI,,0.47,0.005,1.07527,0.465,0.47,0.47,0.47,2000,940,0.465,0.53
2026/02/03 16:08:24,00386,中国石油化工股份,SINOPEC CORP,,5.32,0.07,1.33334,5.25,5.27,5.34,5.21,143450406,759224458,5.32,5.33
2026/02/03 16:08:24,00387,力丰（集团）,LEEPORT(HOLD),,0.74,-0.01,-1.33333,0.75,0.0,0.0,0.0,0,0,0.71,0.74
2026/02/03 16:08:24,00388,香港交易所,HKEX,,422.0,-2.2,-0.51862,424.2,424.2,425.2,415.0,5866482,2469511423,421.79999,422.0
2026/02/03 16:08:24,00389,通天酒业,TONTINE WINES,,0.43,0.0,0.0,0.43,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00390,中国中铁,CHINA RAILWAY,,4.4,0.11,2.56411,4.29,4.4,4.45,4.3,29746761,130129278,4.39,4.4
2026/02/03 16:08:24,00391,美亚娱乐资讯,MEI AH ENTER,,0.1,0.002,2.04082,0.098,0.1,0.1,0.1,140000,14000,0.099,0.1
2026/02/03 16:08:24,00392,北京控股,BEIJING ENT,,35.08,0.04,0.11416,35.04,35.58,35.58,34.8,868719,30527837,35.06,35.08
2026/02/03 16:08:24,00393,旭日企业,GLORIOUS SUN,,1.35,0.02,1.50376,1.33,1.33,1.35,1.33,68000,90920,1.33,1.35
2026/02/03 16:08:24,00396,兴利（香港）控股,HING LEE (HK),,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0,0,0.103,0.11
2026/02/03 16:08:24,00397,嬴集团,MINERVA GROUP,,0.044,0.0,0.0,0.044,0.043,0.044,0.043,74275,3222,0.043,0.044
2026/02/03 16:08:24,00398,东方表行集团,ORIENTAL WATCH,,3.4,0.03,0.89021,3.37,3.37,3.4,3.36,1836000,6179958,3.37,3.4
2026/02/03 16:08:24,00399,星太链集团,STARCOIN GROUP,,0.063,-0.002,-3.07692,0.065,0.065,0.065,0.061,9067501,565935,0.061,0.063
2026/02/03 16:08:24,00400,硬蛋创新,INGDAN,,4.05,0.06,1.50376,3.99,3.96,4.1,3.96,3507000,14147440,4.04,4.05
2026/02/03 16:08:24,00401,万嘉集团,WANJIA GROUP,,0.125,-0.005,-3.84615,0.13,0.125,0.125,0.125,40013,5001,0.113,0.13
2026/02/03 16:08:24,00403,星光集团,STARLITE HOLD,,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0,0,0.15,0.172
2026/02/03 16:08:24,00406,有利集团,YAU LEE HOLD,,0.77,0.0,0.0,0.77,0.0,0.0,0.0,0,0,0.69,0.78
2026/02/03 16:08:24,00408,叶氏化工集团,YIP'S CHEMICAL,,1.91,0.0,0.0,1.91,1.89,1.91,1.88,34000,64080,1.88,1.91
2026/02/03 16:08:24,00410,ＳＯＨＯ中国,SOHO CHINA,,0.54,0.01,1.8868,0.53,0.53,0.54,0.52,1726500,919635,0.53,0.54
2026/02/03 16:08:24,00411,南顺（香港）,LAM SOON (HK),,12.9,0.0,0.0,12.9,0.0,0.0,0.0,0,0,12.5,12.9
2026/02/03 16:08:20,00412,山高控股,SDHG,,1.56,0.05,3.31125,1.51,1.52,1.57,1.49,5813000,8838970,1.56,1.57
2026/02/03 16:08:24,00413,南华集团控股,SC HOLDINGS,,0.034,0.0,1e-05,0.034,0.035,0.035,0.033,1280000,44088,0.033,0.034
2026/02/03 16:08:24,00417,谢瑞麟,TSE SUI LUEN,,0.98,0.01,1.03093,0.97,1.01,1.01,1.0,16000,16020,0.97,0.99
2026/02/03 16:08:24,00418,方正控股,FOUNDER HOLD,,0.77,0.0,0.0,0.77,0.77,0.77,0.76,80000,60840,0.76,0.77
2026/02/03 16:08:24,00419,弘毅文化集团,HONY MEDIA,,0.35,0.0,0.0,0.35,0.35,0.35,0.335,196000,67270,0.345,0.355
2026/02/03 16:08:24,00420,福田实业,FOUNTAIN SET,,0.67,-0.02,-2.89855,0.69,0.69,0.69,0.66,634000,427000,0.66,0.68
2026/02/03 16:08:24,00422,越南制造加工出口,VMEP HOLDINGS,,0.275,0.005,1.85185,0.27,0.265,0.28,0.265,101000,26780,0.26,0.28
2026/02/03 16:08:24,00423,经济日报集团,HKET HOLDINGS,,0.8,0.0,0.0,0.8,0.79,0.8,0.79,56000,44720,0.79,0.8
2026/02/03 16:08:24,00425,敏实集团,MINTH GROUP,,36.54,0.74,2.06704,35.8,36.78,37.78,35.16,6810253,246779395,36.38,36.54
2026/02/03 16:08:24,00426,万华媒体,ONE MEDIA GROUP,,0.085,0.004,4.93827,0.081,0.081,0.085,0.08,386000,31874,0.078,0.086
2026/02/03 16:08:24,00428,中国天弓控股,COCOON HOLDINGS,,0.245,0.003,1.23967,0.242,0.238,0.238,0.238,98000,23306,0.245,0.246
2026/02/03 16:08:24,00430,东方兴业控股,ORIENTAL EXPL,,0.415,0.0,0.0,0.415,0.0,0.0,0.0,0,0,0.395,0.415
2026/02/03 16:08:24,00431,大中华金融,G CHINA FIN,,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00432,盈大地产,PCPD,,0.199,-0.002,-0.99502,0.201,0.196,0.2,0.195,672348,132582,0.197,0.199
2026/02/03 16:08:24,00433,北方矿业,NORTH MINING,,0.075,0.002,2.73973,0.073,0.076,0.08,0.07,8020000,576870,0.071,0.075
2026/02/03 16:08:20,00434,博雅互动,BOYAA,,3.11,0.04,1.30293,3.07,3.19,3.19,3.02,3232354,9927724,3.08,3.11
2026/02/03 16:08:24,00436,新宇环保,NU ENVIRO,,0.067,0.001,1.51515,0.066,0.067,0.067,0.067,80000,5360,0.062,0.078
2026/02/03 16:08:24,00438,彩虹新能源,IRICO NEWENERGY,,2.18,-0.02,-0.90909,2.2,2.21,2.21,2.07,13800,30028,2.08,2.19
2026/02/03 16:08:24,00439,瀚源控股,GENESIS SCALE,,1.01,0.05,5.20833,0.96,1.0,1.01,0.94,177000,175200,0.98,1.01
2026/02/03 16:08:20,00440,大新金融,DAH SING,,36.92,0.46,1.26165,36.46,36.78,37.42,36.72,142400,5259848,36.9,36.92
2026/02/03 16:08:24,00442,域能控股,DOMAINE POWER,,0.87,0.0,0.0,0.87,0.87,0.87,0.87,89000,77400,0.84,0.87
2026/02/03 16:08:24,00444,SINCEREWATCH HK,SINCEREWATCH HK,,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00450,鸿兴印刷集团,HUNG HING PRINT,,0.93,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0.92,0.94
2026/02/03 16:08:24,00451,协鑫新能源,GCL NEWENERGY,,1.33,0.01,0.75758,1.32,1.3,1.35,1.3,3322985,4390753,1.33,1.34
2026/02/03 16:08:24,00455,天大药业,TIANDA PHARMA,,0.101,0.0,0.0,0.101,0.0,0.0,0.0,0,0,0.097,0.114
2026/02/03 16:08:24,00456,新城市建设发展,NEW CITY DEV,,0.465,-0.005,-1.06383,0.47,0.465,0.465,0.465,22000,10230,0.4,0.47
2026/02/03 16:08:24,00458,联亚集团,TRISTATE HOLD,,1.79,0.0,0.0,1.79,1.79,1.79,1.79,136000,243440,0.8,1.79
2026/02/03 16:08:24,00459,鋑联控股,LEGEND UPSTAR,,0.118,0.001,0.8547,0.117,0.117,0.118,0.112,389000,45234,0.116,0.118
2026/02/03 16:08:20,00460,四环医药,SIHUAN PHARM,,1.57,0.02,1.29033,1.55,1.55,1.58,1.51,19888000,30758484,1.56,1.57
2026/02/03 16:08:24,00464,中国智能科技,CHINA IN-TECH,,1.35,0.01,0.74627,1.34,1.34,1.37,1.27,2856000,3798560,1.3,1.35
2026/02/03 16:08:24,00465,富通科技,FUTONG TECH,,0.7,0.02,2.94118,0.68,0.68,0.72,0.68,30000,20600,0.62,0.7
2026/02/03 16:08:24,00467,联合能源集团,UNITEDENERGY GP,,0.57,0.0,0.0,0.57,0.57,0.59,0.56,71300000,40928372,0.57,0.58
2026/02/03 16:08:24,00468,纷美包装,GAPACK,,2.28,0.0,0.0,2.28,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,00471,中播数据,SILKWAVE INC,,0.6,-0.03,-4.7619,0.63,0.62,0.62,0.6,476883,289949,0.6,0.63
2026/02/03 16:08:24,00472,新丝路文旅,NEW SILKROAD,,0.325,-0.01,-2.98508,0.335,0.335,0.335,0.3,1590000,511350,0.325,0.335
2026/02/03 16:08:24,00474,信铭生命科技,ACESO LIFE SCI,,0.118,-0.002,-1.66667,0.12,0.12,0.126,0.118,5562000,660816,0.118,0.12
2026/02/03 16:08:24,00475,中发展控股,CENTRAL DEV H,,0.48,0.01,2.12766,0.47,0.485,0.485,0.47,596000,280860,0.42,0.48
2026/02/03 16:08:24,00476,科轩动力控股,EV DYNAMICS,,0.78,0.01,1.2987,0.77,0.77,0.78,0.77,81200,62800,0.78,0.81
2026/02/03 16:08:24,00480,香港兴业国际,HKR INT'L,,1.19,0.01,0.84746,1.18,1.16,1.21,1.16,347200,413056,1.18,1.2
